IBM
Call: ibm -r -g 123 
Seed: 123
Date: Wed Oct 31 19:12:19 2018
Version: 2018-10-30 07:48:53 UTC (rev. 576a241)
Environment: machine:DESKTOP-D3MBM6L, user:Dell User, os:Windows_NT, pid:1144

*initialisation_partition[init_1]
ewuilibrium_shortcut: 1949
values {d}
row-col 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
3.76387e+006 8.9186e+006 3.28512e+006 1.59147e+006 1.29186e+006 621892 411210 300244 237908 188151 
3.27571e+006 7.57052e+006 2.10885e+006 1.46306e+006 1.13227e+006 530070 361455 272832 230398 187022 
3.75449e+006 4.27784e+006 2.50576e+006 1.64385e+006 1.17976e+006 542267 373282 281849 218006 178007 
4.35036e+006 3.26897e+006 2.69238e+006 1.66768e+006 1.06225e+006 525369 360895 276968 234715 186647 
2.56659e+006 2.28458e+006 2.39912e+006 1.59503e+006 1.00779e+006 512792 360895 305880 238287 208991 
2.33415e+006 2.30823e+006 2.14096e+006 1.45142e+006 1.01418e+006 483872 348500 298182 233776 200729 
4.29079e+006 2.03508e+006 1.62863e+006 1.6185e+006 1.09172e+006 592785 424723 337798 262318 224013 
6.55162e+006 3.73928e+006 2.03132e+006 1.46043e+006 1.38345e+006 762728 545839 435245 353193 279213 
8.92404e+006 3.86394e+006 4.2671e+006 1.42608e+006 985631 497952 364836 298181 254054 199605 
*end

*numeric_layer[Autumn_total_biomass_by_cell]
year: 1991
time_step: Autumn
values {m}
157.868 268.155 429.886 733.516 1063.94 1592.92 1698.49 1571.08 1286.88 1611.26 
251.176 326.305 510.856 767.968 1077.88 1789.95 1947.73 2040.88 1730 1965.46 
233.027 335.337 538.196 856.033 1230.85 2005.22 2430.8 2475.18 2157.12 2360.79 
195.493 329.699 624.039 1062.72 1602.14 2510.14 2949.05 2903.33 2344.9 2288.55 
165.611 300.246 537.714 936.504 1439.45 2354.23 2771.86 2600.85 2187.05 2144.13 
158.331 280.684 529.485 924.773 1429.43 2244.31 2551.04 2316.64 1956.62 1948.2 
165.77 296.961 551.469 967.935 1387.23 2199.56 2374.1 2042.64 1786.51 1822.11 
153.312 294.875 563.495 922.487 1292.84 2084.23 2121.87 1774.48 1640.64 1775.5 
122.364 262.824 525.57 902.491 1303.95 2058.7 2229.48 1876.2 1682.82 1759.46 
140.94 263.663 543.084 977.5 1559.68 2542.28 2800.55 2397.59 2084.33 2010.06 
*end

*numeric_layer[Autumn_total_abundance_by_cell]
year: 1991
time_step: Autumn
values {m}
204281 336267 568510 956987 1.35855e+006 2.05181e+006 2.18698e+006 2.04336e+006 1.66416e+006 2.06025e+006 
309234 445336 666327 1.01162e+006 1.3974e+006 2.31127e+006 2.56753e+006 2.62707e+006 2.2555e+006 2.5407e+006 
291204 432387 717772 1.1299e+006 1.5808e+006 2.59101e+006 3.16611e+006 3.22975e+006 2.81049e+006 3.08893e+006 
257591 429378 810337 1.40378e+006 2.08933e+006 3.27031e+006 3.8054e+006 3.78155e+006 3.07259e+006 2.96688e+006 
214221 388075 706696 1.26242e+006 1.90779e+006 3.08291e+006 3.60393e+006 3.3762e+006 2.86362e+006 2.81291e+006 
210281 361983 701804 1.25584e+006 1.88357e+006 2.94378e+006 3.33882e+006 2.97983e+006 2.6062e+006 2.59078e+006 
215163 387134 735222 1.30858e+006 1.88392e+006 2.92684e+006 3.16678e+006 2.69365e+006 2.38895e+006 2.44639e+006 
201833 386942 733354 1.22092e+006 1.73113e+006 2.76989e+006 2.80837e+006 2.37562e+006 2.16366e+006 2.31535e+006 
164467 343580 681713 1.20328e+006 1.72157e+006 2.74793e+006 2.90188e+006 2.48698e+006 2.1845e+006 2.29341e+006 
186621 349588 711768 1.25718e+006 2.01276e+006 3.23274e+006 3.65331e+006 3.10319e+006 2.64828e+006 2.61935e+006 
*end

*numeric_layer[Winter_total_biomass_by_cell]
year: 1991
time_step: Winter
values {m}
363.066 472.497 631.713 834.555 1059.5 1305.84 1344.18 1250.08 986.18 1093.05 
411.454 533.944 748.276 921.449 1147.17 1546.88 1781.05 1750.49 1426.69 1497.01 
430.048 586.841 790.906 1038.21 1308.68 1829.03 2148.84 2091.1 1749.03 1919.47 
391.233 586.288 862.399 1260.73 1705.43 2307.64 2637.72 2485.4 2048.66 1883.1 
370.581 580.41 829.221 1162.07 1492.48 2132.08 2408.91 2245.78 1883.56 1791.25 
374.246 559.735 831.7 1186.52 1537.36 2147.06 2323.76 2018.62 1751.3 1689.06 
388.396 586.013 859.683 1240.19 1565.95 2167.65 2340.47 1907.59 1703.92 1701.64 
328.023 547.068 865.158 1168.63 1489.8 2101.01 2094.95 1749.82 1578.59 1557.87 
346.438 517.796 771.198 1098.92 1406.42 1958.29 2037.24 1684.18 1483.14 1454.09 
316.505 505.375 795.321 1123.58 1570.84 2208.04 2375.94 1995.62 1674.76 1527.59 
*end

*numeric_layer[Winter_total_abundance_by_cell]
year: 1991
time_step: Winter
values {m}
440461 585027 809969 1.05143e+006 1.33733e+006 1.66902e+006 1.72384e+006 1.60033e+006 1.25398e+006 1.41223e+006 
537334 690544 936714 1.20573e+006 1.46216e+006 1.97707e+006 2.27897e+006 2.19918e+006 1.80626e+006 1.90049e+006 
548983 755141 1.02721e+006 1.32906e+006 1.68911e+006 2.32289e+006 2.80616e+006 2.69652e+006 2.26393e+006 2.46765e+006 
525870 782550 1.14997e+006 1.59902e+006 2.18226e+006 2.98283e+006 3.40602e+006 3.19049e+006 2.59364e+006 2.42577e+006 
497525 740118 1.07772e+006 1.5087e+006 1.94553e+006 2.76184e+006 3.12514e+006 2.84634e+006 2.41602e+006 2.33132e+006 
485135 717586 1.09103e+006 1.53104e+006 1.99864e+006 2.7609e+006 3.03802e+006 2.6398e+006 2.25884e+006 2.18731e+006 
485704 748005 1.13458e+006 1.59675e+006 2.03994e+006 2.80033e+006 2.99447e+006 2.44228e+006 2.19258e+006 2.18375e+006 
457907 702186 1.10286e+006 1.52166e+006 1.94457e+006 2.71507e+006 2.73835e+006 2.28043e+006 1.99659e+006 2.01609e+006 
441398 658816 1.02552e+006 1.42329e+006 1.86123e+006 2.52489e+006 2.6471e+006 2.18262e+006 1.90535e+006 1.89371e+006 
412861 662380 1.01086e+006 1.44225e+006 1.99302e+006 2.76504e+006 3.12606e+006 2.56508e+006 2.12725e+006 1.98983e+006 
*end

*numeric_layer[Spring_total_biomass_by_cell]
year: 1991
time_step: Spring
values {m}
3797.74 3632.42 2955.19 1116.83 964.958 278.478 176.946 133.081 86.9003 67.3582 
2701.77 5444.03 2908.92 1728.15 1414.52 471.401 243.195 163.923 107.548 70.6238 
2694.11 4837.53 2271.73 1815.57 1387.02 442.651 245.409 152.721 100.054 75.5411 
3502.16 3531.18 2813.06 2086.4 1464.55 436.266 240.122 151.008 98.1656 69.618 
3970.26 3234.57 3010.84 2166.25 1291.09 390.748 222.992 151.251 106.497 69.4678 
2595.67 2512.21 2709.07 2132.83 1195.19 378.262 246.764 180.683 120.457 84.5512 
2277.47 2368.5 2333.44 1957.94 1208.51 352.822 250.651 155.572 116.42 88.6943 
2957.16 2088.73 1768.85 2059.74 1317.67 435.579 275.69 210.966 146.958 98.1074 
4011.44 3140.16 2191.78 1744.58 1543.87 598.44 378.513 261.552 179.33 137.235 
5429.81 3166.58 3516.1 1608.46 1240.97 360.174 243.03 185.094 124.475 89.4894 
*end

*numeric_layer[Spring_total_abundance_by_cell]
year: 1991
time_step: Spring
values {m}
4.64245e+006 4.44443e+006 3.61405e+006 1.36736e+006 1.1984e+006 333069 212910 153586 101389 80919.7 
3.28585e+006 6.69135e+006 3.55641e+006 2.10398e+006 1.73229e+006 569628 315046 202024 127489 88054.1 
3.3065e+006 6.00902e+006 2.79546e+006 2.23352e+006 1.70131e+006 548413 307350 192444 133491 91247.3 
4.27084e+006 4.35632e+006 3.43924e+006 2.57221e+006 1.79255e+006 514805 303972 188127 122414 87490 
4.86562e+006 3.98841e+006 3.7111e+006 2.6674e+006 1.61402e+006 476311 295703 190005 134427 87118.3 
3.21264e+006 3.1088e+006 3.30068e+006 2.61822e+006 1.48524e+006 469557 299648 219483 142879 104015 
2.77912e+006 2.98807e+006 2.86172e+006 2.38916e+006 1.5072e+006 437261 295893 193382 140628 107020 
3.69437e+006 2.5769e+006 2.20553e+006 2.5476e+006 1.63747e+006 531696 361409 253276 177802 119411 
4.92932e+006 3.88589e+006 2.75806e+006 2.1875e+006 1.95678e+006 735422 476314 332129 227740 163912 
6.73929e+006 3.92738e+006 4.28474e+006 1.96374e+006 1.5149e+006 431261 301908 224554 160715 115841 
*end

*world_age_frequency[world_age_freq]
year: 1992
time_step: Summer
values {d}
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
0 119985 103357 88778 76828 65646 56848 48796 42059 36007 30863 26567 22998 19869 16943 14793 12699 10930 9312 8036 50375 
*end

*age_frequency_by_cell[age_freq_by_cell]
year: 1992
time_step: Summer
values {d}
row-col 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
1-1 0 5488 4703 4269 3550 2991 2662 2272 1941 1716 1459 1293 1066 962 787 767 605 496 412 365 2371
1-2 0 4428 3920 3296 2903 2544 2108 1843 1588 1330 1188 983 845 727 610 526 461 406 338 305 1992
1-3 0 3045 2797 2368 2051 1796 1548 1307 1168 975 829 723 580 542 407 418 332 304 243 205 1329
1-4 0 740 638 497 475 406 336 303 256 204 176 165 138 115 99 88 79 65 54 56 324
1-5 0 611 541 481 431 350 325 255 199 176 153 137 115 109 91 72 59 53 41 40 267
1-6 0 300 291 249 199 180 114 114 98 98 88 63 61 43 56 50 24 30 18 24 144
1-7 0 220 204 169 151 118 115 76 75 68 40 47 47 31 35 23 19 18 16 12 101
1-8 0 158 149 135 103 98 81 69 69 56 45 33 35 35 37 23 13 13 12 14 70
1-9 0 133 123 104 82 102 66 61 49 30 35 41 27 21 16 21 16 15 12 9 42
1-10 0 112 95 67 74 60 59 45 40 37 30 24 31 21 23 9 15 12 6 17 45
2-1 0 2757 2395 2057 1820 1559 1412 1145 894 841 743 610 508 471 384 321 290 263 215 200 1169
2-2 0 6544 5818 4864 4243 3627 3183 2764 2300 2110 1686 1518 1242 1057 955 876 685 559 519 462 2754
2-3 0 2328 2144 1839 1529 1420 1141 990 841 739 630 541 476 437 383 283 269 197 184 149 1066
2-4 0 1138 958 881 732 637 565 486 406 323 314 279 249 188 170 151 147 104 93 100 496
2-5 0 965 867 741 656 542 466 410 311 275 271 238 201 176 141 127 100 108 74 69 397
2-6 0 458 397 356 281 237 210 202 163 148 122 107 84 81 53 63 51 40 26 28 188
2-7 0 321 269 228 195 190 152 113 108 85 85 80 43 54 45 43 33 29 25 14 118
2-8 0 213 193 171 145 113 118 95 100 60 70 47 35 33 38 33 23 14 10 18 93
2-9 0 172 141 136 117 82 96 63 61 64 42 38 33 27 24 18 24 17 10 13 72
2-10 0 128 111 104 99 69 58 50 33 36 40 24 32 28 11 21 16 11 13 10 55
3-1 0 2530 2103 1782 1624 1361 1183 1016 785 778 655 561 488 412 365 263 261 244 181 145 1074
3-2 0 5611 4668 4189 3597 3026 2717 2247 1975 1703 1397 1183 1072 939 797 707 584 553 414 360 2337
3-3 0 1546 1336 1139 1025 874 737 672 551 471 418 353 244 245 221 189 167 135 122 128 633
3-4 0 1111 972 741 654 553 532 402 391 303 286 258 194 164 165 139 117 85 95 75 464
3-5 0 799 716 620 553 437 398 344 314 224 207 166 163 106 103 96 83 83 51 64 341
3-6 0 398 366 321 260 241 192 181 144 109 112 65 72 76 58 53 44 49 42 29 165
3-7 0 280 247 191 166 149 118 116 92 75 71 57 51 46 32 38 32 32 23 13 112
3-8 0 211 179 165 130 108 92 98 76 47 58 44 51 32 33 24 20 9 12 17 85
3-9 0 179 158 121 119 99 91 73 56 52 38 33 38 33 14 19 17 12 14 11 65
3-10 0 143 109 96 92 80 56 56 44 33 42 25 18 28 17 17 13 14 13 10 70
4-1 0 2745 2327 2063 1794 1466 1315 1160 986 857 721 676 539 459 361 314 302 241 218 202 1170
4-2 0 3142 2680 2365 2043 1771 1554 1301 1119 1030 850 632 631 545 458 392 350 309 257 214 1380
4-3 0 1830 1547 1382 1157 1018 866 758 700 531 505 409 383 343 240 248 185 183 131 108 725
4-4 0 1200 1020 899 792 652 601 477 419 394 309 259 247 214 159 136 132 112 104 91 503
4-5 0 818 757 601 525 475 389 342 314 244 232 189 163 150 113 106 84 74 55 58 359
4-6 0 408 331 286 240 229 168 158 123 108 107 85 79 70 66 63 39 35 35 29 160
4-7 0 250 249 211 164 142 146 107 85 74 71 70 58 39 47 36 25 24 15 20 128
4-8 0 207 168 149 124 106 99 91 65 58 63 41 44 35 37 25 18 19 19 13 93
4-9 0 142 140 119 85 100 60 76 70 45 42 32 26 36 23 21 22 10 13 9 73
4-10 0 142 88 114 67 63 72 68 50 41 27 24 19 16 27 18 12 12 9 9 66
5-1 0 3167 2716 2444 2042 1755 1509 1309 1119 963 853 680 610 541 484 383 361 276 271 212 1363
5-2 0 2427 2066 1765 1511 1294 1135 954 903 731 588 556 468 375 346 308 292 229 188 183 961
5-3 0 1949 1754 1424 1281 1110 914 771 710 632 522 443 357 329 288 258 223 181 163 137 793
5-4 0 1166 1074 877 751 684 540 540 405 372 325 281 240 196 190 142 155 124 98 94 474
5-5 0 782 688 627 534 437 410 337 281 268 210 184 170 138 119 89 79 72 56 56 379
5-6 0 389 346 251 235 231 179 148 118 118 90 82 86 60 53 50 49 43 31 25 168
5-7 0 280 226 196 164 145 137 109 84 69 76 53 70 45 34 40 27 24 19 19 120
5-8 0 208 189 131 133 111 113 87 86 70 61 44 43 29 30 32 19 15 18 15 86
5-9 0 159 161 121 120 97 85 65 55 64 49 37 37 27 19 26 15 13 14 16 79
5-10 0 125 125 86 105 76 80 66 49 40 36 26 26 23 18 15 15 13 15 7 53
6-1 0 1987 1666 1473 1198 1072 887 731 672 600 476 416 375 307 257 244 229 180 151 119 836
6-2 0 1692 1397 1277 1098 905 814 682 565 501 424 381 332 286 235 193 170 148 140 107 689
6-3 0 1809 1513 1344 1075 915 823 707 573 524 423 373 321 288 251 207 180 156 125 100 754
6-4 0 1175 1053 883 681 623 555 492 407 376 321 246 241 214 153 141 133 104 89 71 502
6-5 0 798 671 522 457 391 342 324 273 230 185 163 141 131 111 94 82 65 58 40 305
6-6 0 362 317 277 270 188 155 177 141 115 87 84 72 55 52 42 39 38 23 23 149
6-7 0 284 270 207 188 167 134 118 88 95 72 55 54 51 34 32 32 24 24 15 125
6-8 0 220 179 154 147 126 117 98 75 50 54 59 43 35 29 24 28 28 22 15 104
6-9 0 191 155 142 111 97 85 70 67 53 53 39 32 31 28 20 24 16 7 11 69
6-10 0 141 114 122 94 82 70 72 52 34 41 25 28 22 25 16 18 11 9 10 54
7-1 0 1783 1486 1248 1083 967 821 686 571 510 476 343 340 289 238 204 198 143 147 107 744
7-2 0 1768 1441 1265 1044 957 799 678 605 537 440 364 328 287 226 208 187 167 127 109 727
7-3 0 1554 1429 1176 961 851 759 633 613 450 413 377 313 240 218 214 187 133 125 90 613
7-4 0 1102 925 801 693 568 500 457 418 352 293 231 188 185 165 157 93 85 104 62 464
7-5 0 789 630 524 519 414 316 291 269 240 209 162 147 124 108 92 78 66 60 46 305
7-6 0 380 340 285 224 193 163 140 121 118 88 69 67 57 51 49 49 29 28 31 168
7-7 0 261 235 208 196 163 130 114 71 72 69 59 47 40 40 35 33 34 23 19 129
7-8 0 210 186 156 133 116 100 105 69 58 56 49 42 38 36 25 30 16 16 13 94
7-9 0 182 168 138 127 88 70 81 70 58 50 34 31 24 31 26 25 18 7 18 81
7-10 0 150 122 98 85 95 45 65 48 41 38 27 28 27 22 24 19 12 12 9 70
8-1 0 3239 2654 2400 1955 1733 1470 1222 1114 998 785 691 597 540 444 377 347 311 270 212 1299
8-2 0 1527 1314 1165 1007 811 730 633 532 422 398 399 287 227 217 182 124 144 131 113 582
8-3 0 1241 1045 846 769 684 558 483 419 341 291 262 221 210 169 154 130 115 81 82 518
8-4 0 1224 1025 894 796 662 551 457 425 369 304 270 217 214 159 145 120 110 97 87 502
8-5 0 799 711 615 546 406 385 308 275 220 209 168 159 125 94 102 87 96 52 57 335
8-6 0 432 373 357 317 214 206 175 151 136 109 93 100 72 59 46 36 36 24 34 172
8-7 0 358 289 240 165 187 151 127 117 90 80 83 55 39 43 48 26 16 28 17 142
8-8 0 282 222 163 157 113 128 91 83 68 59 52 50 57 36 30 18 22 13 12 102
8-9 0 209 194 174 115 109 88 81 75 51 58 43 39 25 27 16 22 17 16 11 85
8-10 0 158 128 125 110 82 77 72 64 47 37 31 30 22 16 22 19 7 10 12 64
9-1 0 4909 4195 3485 3195 2705 2277 1933 1698 1373 1172 1022 909 825 695 624 477 455 401 316 2046
9-2 0 2840 2421 2003 1749 1456 1262 1100 937 840 670 624 529 453 370 330 283 242 203 190 1141
9-3 0 1541 1320 1073 990 850 708 606 541 464 389 365 304 259 225 148 174 138 105 94 617
9-4 0 1053 924 766 642 588 502 421 416 314 300 258 215 181 171 118 119 105 97 79 441
9-5 0 1015 868 725 648 567 451 406 342 313 245 232 179 174 150 113 103 113 97 68 435
9-6 0 569 475 420 387 331 292 225 199 147 119 127 100 88 82 72 57 63 47 33 222
9-7 0 451 392 337 269 222 201 173 134 119 109 92 76 71 60 46 40 31 37 18 187
9-8 0 339 275 250 197 189 160 128 123 90 112 69 71 51 35 34 34 28 23 35 132
9-9 0 312 242 182 149 138 116 108 107 68 76 61 62 43 34 31 27 16 28 24 87
9-10 0 220 178 139 137 123 91 84 86 71 57 45 41 30 33 38 15 11 16 20 84
10-1 0 6586 5748 4912 4345 3642 3170 2668 2375 2034 1640 1472 1310 1056 944 774 705 579 485 429 2812
10-2 0 2943 2476 2147 1900 1526 1397 1193 1064 814 723 648 567 477 400 345 303 251 228 194 1217
10-3 0 3201 2652 2292 2092 1676 1496 1323 1091 861 778 700 620 495 462 381 304 283 247 213 1342
10-4 0 1078 952 770 692 565 516 450 358 301 266 259 213 168 145 133 92 103 107 63 444
10-5 0 775 672 585 457 413 366 300 231 232 214 148 135 131 111 108 82 58 62 38 325
10-6 0 385 317 275 221 185 135 157 143 96 85 79 69 49 51 43 31 40 19 38 154
10-7 0 288 228 202 168 158 105 120 107 83 82 56 48 44 31 40 26 24 27 11 106
10-8 0 222 196 178 136 144 112 103 78 58 59 54 36 53 31 29 29 29 22 13 78
10-9 0 182 179 163 123 102 88 75 76 58 52 40 32 24 31 18 17 18 13 14 73
10-10 0 166 135 107 87 76 71 61 61 40 50 29 22 26 26 19 15 17 12 15 77
*end

*numeric_layer[Summer_total_biomass_by_cell]
year: 1992
time_step: Summer
values {m}
6512.37 5208.96 3693.64 842.26 710.763 363.24 247.738 204.779 156.227 139.568 
3210.72 7673.88 2847.79 1387.45 1149.2 525.723 349.573 259.631 200.964 154.099 
2865.75 6442.22 1790.4 1245.44 927.129 477 311.009 235.022 189.495 161.193 
3220.49 3746.22 2129.16 1408.72 975.794 459.3 320.924 244.4 191.287 155.327 
3726.91 2786.6 2288.96 1419.7 966.347 450.034 315.348 246.857 206.106 158.973 
2225.25 1923.04 1976.38 1365.78 856.323 422.539 326.424 267.692 203.477 162.833 
1987.02 1970.61 1808.29 1267.3 861.402 425.829 321.636 253.091 214.751 173.646 
3642.49 1727.68 1382.71 1378.52 913.268 489.301 360.003 274.982 222.899 176.196 
5551.37 3122.12 1741.91 1266.89 1178.2 637.776 475.744 380.114 296.061 244.338 
7623.55 3326.53 3604 1227.18 866.86 409.483 308.692 265.441 211.792 185.84 
*end

*numeric_layer[Summer_total_abundance_by_cell]
year: 1992
time_step: Summer
values {m}
7.54491e+006 6.07308e+006 4.31199e+006 978948 846018 421305 297583 234318 188692 154334 
3.76499e+006 8.97136e+006 3.30163e+006 1.58024e+006 1.33958e+006 618634 418676 304534 234692 178178 
3.34386e+006 7.5263e+006 2.10378e+006 1.44581e+006 1.10174e+006 558926 364417 279937 233186 183247 
3.73908e+006 4.32252e+006 2.48735e+006 1.63711e+006 1.13552e+006 529257 368178 276748 214791 177241 
4.32908e+006 3.24417e+006 2.67322e+006 1.63861e+006 1.11076e+006 516676 363670 285382 236382 187566 
2.60506e+006 2.25961e+006 2.33939e+006 1.5883e+006 1.01067e+006 500535 388449 301719 244265 195265 
2.32494e+006 2.30241e+006 2.13062e+006 1.47248e+006 1.01181e+006 497524 371370 290640 249147 194699 
4.25393e+006 2.05478e+006 1.61814e+006 1.61984e+006 1.0794e+006 589908 432000 330057 273175 212725 
6.51853e+006 3.68781e+006 2.04839e+006 1.44752e+006 1.36004e+006 761336 575440 445901 358780 285194 
8.95636e+006 3.90748e+006 4.22592e+006 1.44093e+006 1.02194e+006 482880 366860 311668 258722 208779 
*end

*numeric_layer[Autumn_total_biomass_by_cell]
year: 1992
time_step: Autumn
values {m}
157.883 257.644 445.689 759.351 1089.04 1603.23 1679.67 1590.74 1302.21 1587.71 
230.256 338.5 509.695 772.665 1072.55 1815.18 1993.8 2072.1 1781.56 1966.66 
228.208 327.261 531.567 875.019 1227.87 1959.25 2479.26 2471.38 2144.06 2355.27 
196.298 306.771 581.944 1054.75 1615.8 2504.03 2933.61 2920.47 2379.01 2288.53 
163.277 276.52 538.915 926.006 1477.07 2276.63 2777.1 2596.75 2203.97 2091.43 
155.853 287.346 521.803 927.254 1405.06 2266.5 2535.61 2346.7 1974.92 1963.91 
162.179 306.503 593.1 943.662 1415.07 2227.22 2335.55 2034.35 1808.23 1844.1 
141.403 293.571 512.216 926.772 1298.07 2078.67 2138.83 1835.25 1647.73 1704.21 
125.155 270.916 511.822 881.595 1338.15 2103.66 2205.9 1858.22 1675.56 1749.8 
131.115 267.871 519.944 969.463 1583.96 2476.01 2805.04 2455.93 2045.57 2011.02 
*end

*numeric_layer[Autumn_total_abundance_by_cell]
year: 1992
time_step: Autumn
values {m}
200880 329100 571075 956534 1.40479e+006 2.05426e+006 2.16559e+006 2.0567e+006 1.65613e+006 2.05426e+006 
297745 432347 645058 1.00064e+006 1.41755e+006 2.33081e+006 2.56117e+006 2.63836e+006 2.2544e+006 2.50298e+006 
298871 426719 694425 1.12359e+006 1.5831e+006 2.55572e+006 3.20236e+006 3.25341e+006 2.79117e+006 3.08086e+006 
263392 420887 785852 1.389e+006 2.10455e+006 3.24366e+006 3.81816e+006 3.77744e+006 3.09833e+006 2.93068e+006 
225279 385781 718829 1.23376e+006 1.93673e+006 3.01834e+006 3.60882e+006 3.38334e+006 2.91169e+006 2.76882e+006 
210821 371704 689160 1.23282e+006 1.86257e+006 2.9697e+006 3.38425e+006 3.04762e+006 2.57316e+006 2.58404e+006 
210639 405118 761822 1.29119e+006 1.88509e+006 2.92085e+006 3.10428e+006 2.68938e+006 2.38952e+006 2.48639e+006 
197490 389540 708496 1.22362e+006 1.7477e+006 2.76709e+006 2.8161e+006 2.42446e+006 2.17981e+006 2.30559e+006 
172340 358194 669640 1.15437e+006 1.76985e+006 2.79414e+006 2.9233e+006 2.49167e+006 2.20141e+006 2.32346e+006 
171214 358006 693492 1.28072e+006 2.04335e+006 3.22917e+006 3.62986e+006 3.134e+006 2.62952e+006 2.62068e+006 
*end

*numeric_layer[Winter_total_biomass_by_cell]
year: 1992
time_step: Winter
values {m}
324.517 433.169 653.186 807.014 1091.97 1328.05 1363.3 1245.05 1020.93 1103.35 
432.707 537.92 759.314 932.451 1156.68 1558.73 1744.96 1732.1 1395.68 1483.28 
423.334 579.393 806.107 1017.93 1323.46 1757.62 2181.08 2119.73 1823.57 1885.26 
396.552 581.353 884.005 1280.11 1685.49 2257.8 2654.14 2476.31 1967.39 1873.03 
399.327 548.376 798.666 1154.82 1558.91 2123.3 2443.29 2224.46 1910.8 1790.22 
343.648 566.015 814.427 1170.6 1566.56 2198.35 2382.22 2012.79 1766.32 1677.02 
369.874 567.762 869.398 1221.53 1578.5 2153.74 2297.96 1920.25 1674.27 1666.82 
362.955 567.474 812.315 1228.37 1536.77 2097.68 2132.78 1700.12 1510.66 1562.2 
331.462 529.378 778.938 1115.71 1468.93 1896.58 2095.99 1696.65 1457.02 1478.26 
316.958 511.601 762.685 1116.25 1594.78 2158.18 2398.15 1959.11 1731.93 1528.73 
*end

*numeric_layer[Winter_total_abundance_by_cell]
year: 1992
time_step: Winter
values {m}
412639 566760 836173 1.03988e+006 1.35074e+006 1.65406e+006 1.73965e+006 1.60413e+006 1.2734e+006 1.39276e+006 
538225 687475 943757 1.19531e+006 1.48418e+006 1.98874e+006 2.24818e+006 2.2127e+006 1.79295e+006 1.8793e+006 
548739 743431 1.032e+006 1.34339e+006 1.70455e+006 2.27727e+006 2.82006e+006 2.71512e+006 2.32835e+006 2.47121e+006 
515321 758450 1.14237e+006 1.64316e+006 2.16257e+006 2.91131e+006 3.42068e+006 3.18732e+006 2.50915e+006 2.41884e+006 
512879 704752 1.05489e+006 1.49713e+006 2.00392e+006 2.77988e+006 3.14637e+006 2.85949e+006 2.40421e+006 2.30507e+006 
469508 730093 1.08079e+006 1.51627e+006 2.01368e+006 2.82418e+006 3.07707e+006 2.59776e+006 2.25101e+006 2.17645e+006 
489216 754116 1.13334e+006 1.57953e+006 2.06924e+006 2.80709e+006 2.9956e+006 2.47909e+006 2.20909e+006 2.16856e+006 
465567 745114 1.08096e+006 1.56321e+006 1.97258e+006 2.72241e+006 2.74758e+006 2.24552e+006 1.98459e+006 1.99812e+006 
434969 674709 1.01659e+006 1.4228e+006 1.86972e+006 2.49729e+006 2.67586e+006 2.18696e+006 1.88228e+006 1.91907e+006 
414505 667394 1.00458e+006 1.42862e+006 2.0165e+006 2.74966e+006 3.08684e+006 2.54387e+006 2.1759e+006 2.00317e+006 
*end

*numeric_layer[Spring_total_biomass_by_cell]
year: 1992
time_step: Spring
values {m}
3742.49 3676.3 2967.25 1092.71 952.36 290.171 168.026 113.688 83.1841 77.6005 
2640.6 5412.37 2938.92 1695.98 1431.79 456.203 247.604 155.927 104.855 65.8544 
2733.06 4930.11 2317.34 1871.06 1336.48 432.552 237.292 158.757 111.005 73.0935 
3450.84 3585.5 2769.89 2096.72 1478.29 433.033 247.622 157.061 97.6099 72.3367 
3868.35 3215.17 2928.69 2172.8 1333.11 395.463 231.117 159.686 108.885 70.5909 
2546.88 2523.73 2685.2 2090.26 1219.21 374.947 255.916 171.637 114.178 77.3044 
2215.47 2529.56 2357.16 1887.09 1228.36 331.827 240.365 157.163 124.247 78.8721 
3015.45 2077.76 1826.95 2071.26 1311.18 438.379 300.95 202.225 144.405 97.2669 
4068.24 3162.55 2218.39 1768.27 1541.24 598.625 383.081 276.47 184.474 143.784 
5444.38 3182.42 3513.16 1600.46 1189.8 351.153 238.063 163.567 134.106 98.0373 
*end

*numeric_layer[Spring_total_abundance_by_cell]
year: 1992
time_step: Spring
values {m}
4.58244e+006 4.48514e+006 3.60974e+006 1.33495e+006 1.17483e+006 342616 208198 136483 100252 86736.2 
3.2744e+006 6.70532e+006 3.57276e+006 2.08277e+006 1.73026e+006 560186 316705 196371 135922 82602.3 
3.30052e+006 6.0891e+006 2.84898e+006 2.27691e+006 1.67939e+006 526954 290427 201624 140986 89363.6 
4.27837e+006 4.40888e+006 3.44978e+006 2.60038e+006 1.81154e+006 533538 299439 190177 122403 90303.4 
4.76441e+006 4.01358e+006 3.68839e+006 2.68093e+006 1.64485e+006 487909 294927 190924 132351 91798.8 
3.13848e+006 3.10487e+006 3.31159e+006 2.59569e+006 1.48343e+006 451492 306199 215141 144929 96307.4 
2.75191e+006 3.0801e+006 2.91092e+006 2.32628e+006 1.50013e+006 423511 284791 193930 149062 97245.2 
