IBM
Call: ibm -r 
Seed: 123
Date: Thu Oct 31 14:18:39 2019
Version: 2019-10-07 02:58:21 UTC (rev. 2006f9b)
Environment: machine:DESKTOP-D3MBM6L, user:Dell User, os:Windows_NT, pid:14088

*initialisation_partition[init_1]
equilibrium_shortcut: 1949
values {d}
row-col 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
9-3 0 499392 196771 168586 167020 118610 144577 64589.9 54151.1 28445.7 83249.1 123047 13309.5 22052 11613.2 11221.7 8612 8872.98 9003.46 7046.18 33279.3
9-4 0 366804 141837 117306 120307 85728.3 115609 48801.2 43712.4 17485 64720.3 88338 9003.46 17093.5 8872.98 7568.12 7829.09 5088.91 5349.88 4697.46 27014.7
9-5 0 344489 129310 109998 111042 75159.1 113652 42799 38101.5 17224 63546 82988.2 9525.4 11874.1 7307.15 8612 6132.79 6263.28 6785.21 3523.09 22970.1
9-6 0 197814 71766.5 56499.8 63546 43712.4 59892.4 25575 21138.6 10830.3 32751.7 43059.9 5741.34 7698.61 4045.03 4175.52 4045.03 2479.21 3784.06 3131.64 11614.8
9-7 0 130224 52715.8 43842.8 44495.3 30924.9 42146.5 19050.8 12265.6 9655.89 24661.6 33012.6 4306 4175.52 3392.61 2348.73 2087.76 2218.24 3001.15 1957.27 9005.21
9-8 0 107128 43451.4 35491.8 34056.5 28445.7 33926 14483.8 12265.6 5349.88 18659.4 27401.8 3914.55 3914.55 2740.18 2870.67 1826.79 1696.3 1696.3 2087.76 6916.62
9-9 0 89773.3 33665.1 29098.1 29881 18920.3 28315.2 10047.3 9003.46 5088.91 15919.2 22834.9 2087.76 4566.97 2479.21 1043.88 1174.36 1043.88 1957.27 1304.85 6786.59
9-10 0 75550.5 28576.2 21269 21791 15136.3 22573.9 9525.4 8612 4436.49 12396.1 18528.9 1696.3 1696.3 913.395 1435.33 1174.36 1565.82 1565.82 1304.85 5089.65
10-1 0 2.20411e+006 850698 719937 730116 510354 689270 287591 236177 135704 391469 521186 55456 89512.4 49453.7 42538 40972.2 35100.4 42799 33404.1 144474
10-2 0 970628 374504 301424 313299 223389 287852 121090 104127 59109.5 166890 226390 29620 37710.1 21008.1 19964.2 19050.8 16310.6 16180.2 15397.2 67342.4
10-3 0 1.06589e+006 417308 361584 340965 241266 327785 131528 118741 59631.5 182678 241135 31968.8 39145.4 26227.5 24792.1 20616.6 17876.5 17354.5 16049.7 71517.4
10-4 0 345663 140010 119915 105170 81161.4 107650 40450.2 34839.4 19181.3 61588.7 82857.7 8481.52 14744.8 7959.58 6654.73 6654.73 6132.79 6132.79 7568.12 21794.5
10-5 0 243875 92383 86250.3 83379.6 53368.2 76855.4 33926 27532.3 15005.8 45017.2 55977.9 6915.7 7568.12 5349.88 6393.76 4697.46 6393.76 3914.55 4175.52 14486.9
10-6 0 119393 49323.2 42146.5 41363.6 29098.1 34448 12918 14222.9 9003.46 22965.3 30142 2870.67 4958.43 3001.15 3001.15 1957.27 2348.73 1957.27 3262.12 11354.3
10-7 0 94601.3 39536.9 27271.3 30924.9 20486.1 27793.3 11221.7 9786.37 5610.85 14614.3 23095.8 3001.15 3914.55 2087.76 1957.27 1435.33 1826.79 2218.24 1174.36 6003.31
10-8 0 78290.7 30663.9 25966.5 25053.1 15788.7 24400.7 10047.3 9525.4 4045.03 14483.8 18789.8 2609.7 2609.7 1696.3 1304.85 1174.36 1043.88 1565.82 1435.33 6133.89
10-9 0 63546 25314.1 19572.8 20747.1 12265.6 19311.8 6524.25 6915.7 3262.12 12657.1 13700.9 1696.3 2740.18 1957.27 1435.33 1174.36 391.455 1435.33 1304.85 4567.52
10-10 0 50628 18920.3 17485 19181.3 14222.9 17876.5 4697.46 4306 3131.64 8220.55 11874.1 1304.85 2087.76 913.395 1826.79 652.425 782.91 782.91 913.395 4176.16
*end

*numeric_layer[Summer_total_biomass_by_cell]
year: 2016
time_step: Summer
values {m}
3837.35 3168.05 2269.58 526.047 453.586 211.997 155.101 118.037 100.305 79.1139 
1959.69 4615.3 1753.87 820.306 689.237 320.957 213.369 160.24 124.504 97.3712 
1736.05 3880.76 1107.23 752.504 598.648 278.563 195.407 144.3 110.529 103.143 
1965.73 2228.76 1293.32 816.827 605.833 282.751 181.129 156.441 120.662 96.5712 
2233.91 1722.39 1379.97 844.537 549.838 277.557 180.362 145.863 116.576 91.713 
1334.47 1165.08 1209.16 835.352 510.264 270.066 183.317 161.237 133.567 101.407 
1211.35 1176.7 1108.92 759.936 483.335 252.81 203.142 153.802 132.298 94.8839 
2201.62 1045.81 860.161 832.732 587.534 294.448 222.457 168.324 137.072 105.5 
3359.31 1904.43 1040.48 770.224 717.317 390.498 282.922 230.47 186.452 148.357 
4577.1 1998.35 2180.86 714.042 512.314 269.431 190.208 164.52 129.971 107.247 
*end

*numeric_layer[Autumn_total_biomass_by_cell]
year: 2016
time_step: Autumn
values {m}
96.5239 159.084 274.873 461.357 659.463 1002.92 1026.79 993.529 812.444 976.013 
141.175 212.773 325.554 474.552 663.785 1103 1211 1250.55 1056.82 1234.99 
131.81 195.242 337.894 529.82 750.612 1205.57 1504.59 1540.81 1328.09 1485.89 
110.281 202.32 361.588 651.334 962.09 1531.93 1857.67 1773.32 1436.51 1381.37 
101.762 173.591 334.665 585.962 880.998 1411.01 1667.5 1580.13 1352.72 1308.23 
98.7585 168.68 319.403 581.818 860.898 1385.36 1558.13 1401.55 1194.58 1185.87 
98.8211 187.168 350.509 583.046 857.686 1311.18 1437.48 1261.4 1085.56 1134.12 
91.6565 182.448 329.036 537.854 796.78 1311.46 1285.23 1142.39 1000.01 1042.37 
85.1651 157.035 336.737 550.442 818.224 1260.9 1344.53 1172.9 1008.9 1072.42 
85.6684 160.983 320.009 595.6 948.474 1515.77 1729.06 1506.84 1238.97 1214.17 
*end

*numeric_layer[Winter_total_biomass_by_cell]
year: 2016
time_step: Winter
values {m}
209.787 289.63 383.672 522.457 646.135 785.99 835.694 775.518 608.466 698.156 
260.199 338.439 451.685 589.451 706.094 947.927 1068.54 1078.49 866.297 944.719 
274.324 349.707 485.424 645.681 818.8 1072.25 1335.73 1310.8 1133.28 1215.33 
255.372 381.442 543.002 786.964 1050.72 1376.79 1656.96 1498.53 1262.68 1184.3 
241.877 346.308 488.079 694.509 953.288 1279.03 1502.11 1379.66 1125.5 1130.82 
229.498 345.703 507.375 724.305 937.963 1315.74 1473.39 1243.41 1044.18 1035.49 
225.854 351.711 552.591 759.982 980.187 1327.76 1411.23 1148.45 1031.92 1040.34 
214.219 339.444 521.018 716.475 878.562 1290.26 1296.14 1066.07 923.444 960.627 
204.739 321.404 484.913 661.268 889.86 1203.2 1250.56 1027.22 891.458 916.823 
198.292 313.002 483.296 681.361 976.394 1338.81 1458.85 1228.99 1043.8 962.866 
*end

*numeric_layer[Spring_total_biomass_by_cell]
year: 2016
time_step: Spring
values {m}
2368.42 2282.86 1820.51 713.636 594.564 161.959 114.321 71.9541 51.8626 42.3817 
1692.4 3425.32 1778.42 1050.33 901.454 288.319 156.705 93.6385 71.3744 45.4208 
1724.19 3083.91 1431.81 1173.46 867.533 257.94 153.44 96.3184 63.5071 42.5352 
2188.33 2219.82 1741.25 1323.71 887.496 270.34 150.267 96.2377 63.9016 42.0979 
2452.44 1983.5 1904.3 1370.37 822.599 254.279 155.736 91.1546 72.737 45.486 
1631.64 1577.69 1632.29 1319.35 771.776 237.546 161.775 103.868 75.0075 53.0321 
1411.86 1507.99 1446.41 1193.26 760.942 213.909 139.659 106.771 72.5918 45.8999 
1881.56 1278.43 1110.48 1280.02 836.336 281.637 184.86 114.001 83.3603 62.0626 
2526.84 1934.11 1377.43 1113.86 975.955 357.203 235.932 161.213 123.147 87.1254 
3386.84 2000.55 2164.31 985.578 763.559 225.572 145.589 114.726 81.3047 58.2754 
*end

*world_age_frequency[world_age_freq]
year: 2017
time_step: Summer
values {d}
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
0 1.6591e+007 3.40616e+007 1.32313e+007 1.12237e+007 1.11365e+007 7.75085e+006 1.03258e+007 4.24518e+006 3.60177e+006 1.94853e+006 5.82993e+006 8.01144e+006 937795 1.33081e+006 783301 757465 607668 560955 627894 2.83741e+006 
*end

*age_frequency_by_cell[age_freq_by_cell]
year: 2017
time_step: Summer
values {d}
row-col 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
1-1 0 741339 1.57576e+006 607968 527711 509571 368631 479165 195205 160235 94079.3 257707 366543 41755.1 61458.2 33012.6 39928.3 32490.7 26097 31185.9 127893
1-2 0 612927 1.27704e+006 509571 430880 413132 296334 383247 163236 134008 75550.5 213734 298553 34578.5 54542.6 29489.6 33665.1 21138.6 18267.9 23617.8 103752
1-3 0 439101 904334 350753 292158 308732 206818 279891 114304 98385.3 52454.8 151753 212690 24661.6 35230.9 19311.8 18398.4 17354.5 15005.8 15397.2 71387.3
1-4 0 103083 203295 73854.2 70070.2 69809.2 43059.9 61197.3 26097 25183.6 11613.2 36535.7 54673 6785.21 9786.37 4306 3392.61 4306 4175.52 3523.09 17748.6
1-5 0 90556.2 170413 72549.4 58457.1 58848.5 41755.1 55064.5 22182.4 15788.7 10308.3 34969.9 44495.3 5741.34 5610.85 5349.88 4436.49 3523.09 2348.73 3784.06 15268.4
1-6 0 43973.3 83249.1 34448 27401.8 25183.6 19572.8 25966.5 10960.7 9264.43 4958.43 14353.4 19442.3 1435.33 3131.64 1696.3 2218.24 2087.76 1304.85 1304.85 6785.95
1-7 0 32099.2 61719.2 22573.9 20747.1 22182.4 14353.4 19964.2 6524.25 6524.25 3914.55 10177.8 13048.5 1304.85 1304.85 1957.27 1826.79 1043.88 913.395 1435.33 4959.25
1-8 0 26488.4 49584.2 21269 14353.4 18137.4 13048.5 14353.4 3784.06 5871.82 3131.64 9264.43 10830.3 1174.36 2479.21 1826.79 1043.88 391.455 652.425 913.395 3915.1
1-9 0 15919.2 36274.8 17093.5 13961.9 11482.7 8872.98 13570.4 6263.28 4045.03 1565.82 6263.28 8351.03 2479.21 2218.24 1826.79 782.91 1304.85 1174.36 782.91 1957.73
1-10 0 14744.8 37057.7 14875.3 12004.6 11743.7 9525.4 10699.8 4697.46 4306 2870.67 6524.25 9394.92 1304.85 782.91 391.455 782.91 652.425 130.485 521.94 3001.43
2-1 0 377244 792626 310428 281327 260186 173153 242832 97863.4 83640.6 40580.7 139749 180069 19442.3 28706.7 19442.3 17876.5 14092.4 11743.7 17485 64729.1
2-2 0 911120 1.8887e+006 734684 615407 614232 413001 586697 235916 198597 102952 324261 447323 51280.5 70722.6 42146.5 44364.8 34839.4 30794.4 32490.7 161693
2-3 0 342531 704538 282240 237482 234089 154885 209428 86119.8 70200.7 39797.8 123830 165846 19572.8 27140.8 17485 13440 12787.5 12004.6 12657.1 61206.9
2-4 0 159452 332744 127744 114957 107650 77246.8 102300 45539.1 41102.7 18267.9 54281.6 81030.9 8612 13048.5 7698.61 8481.52 6654.73 4697.46 5480.37 28056.9
2-5 0 129702 271409 106997 87946.6 84423.5 62763.1 78160.2 35883.3 29098.1 15527.7 48018.3 64589.9 10177.8 10438.8 6393.76 6263.28 4436.49 4958.43 4697.46 20750.5
2-6 0 59501 131267 48801.2 46191.6 42277 33143.1 42929.5 15919.2 13831.4 10177.8 24661.6 29750.5 4697.46 4827.94 3262.12 4045.03 2479.21 1435.33 1696.3 11615
2-7 0 44103.8 90164.8 35361.4 28837.1 30272.5 20225.2 25183.6 9916.86 8872.98 3914.55 13309.5 21530 3001.15 4045.03 3262.12 1043.88 1826.79 1304.85 1696.3 8221.38
2-8 0 33926 65894.7 23617.8 23356.8 22443.4 14092.4 17615.5 8742.49 6785.21 4566.97 8742.49 16702.1 1174.36 2870.67 1826.79 1957.27 652.425 1304.85 1174.36 5742.25
2-9 0 25314.1 51671.9 22312.9 15919.2 17224 9003.46 14744.8 6915.7 4436.49 4306 7959.58 12004.6 1304.85 2870.67 1304.85 913.395 1174.36 1174.36 913.395 4045.67
2-10 0 16441.1 41494.1 16441.1 14222.9 12265.6 9264.43 12004.6 5480.37 3914.55 2087.76 7568.12 10960.7 1174.36 1043.88 913.395 391.455 521.94 391.455 652.425 3523.37
3-1 0 346446 684833 268668 236177 230175 162062 206687 86902.7 74637.2 40711.2 130615 169891 17093.5 28315.2 13831.4 15136.3 12918 12657.1 11091.2 58987.8
3-2 0 777618 1.5815e+006 620888 527972 518184 371633 463635 193639 166629 93557.4 272714 369284 42799 59240 34448 35230.9 31316.3 25836 25444.5 124239
3-3 0 207470 458546 170935 154624 148622 102039 134529 53498.7 46191.6 29881 69678.8 105040 12396.1 16832.6 10047.3 10699.8 7176.67 8481.52 7698.61 38629.2
3-4 0 137922 318128 120307 106867 102952 76724.9 93557.4 40711.2 30403 19181.3 59370.5 66677.6 8612 13961.9 7176.67 7176.67 4306 6132.79 5871.82 27796.5
3-5 0 119524 228348 92644 81552.8 80378.5 59109.5 72679.9 30794.4 24922.6 14092.4 41363.6 61849.7 7698.61 9394.92 5349.88 5741.34 3914.55 3392.61 5088.91 21924.7
3-6 0 52846.3 112217 43059.9 37710.1 35491.8 23748.2 34708.9 14222.9 9786.37 5480.37 19181.3 25444.5 3001.15 4566.97 3392.61 2218.24 1957.27 1696.3 1957.27 9004.65
3-7 0 38493 77899.3 28054.2 24922.6 26097 18659.4 23878.7 10308.3 9916.86 3262.12 14353.4 20355.7 2479.21 3262.12 1826.79 2218.24 1174.36 913.395 1304.85 6003.13
3-8 0 27401.8 61066.8 22965.3 16963.1 19572.8 13570.4 18137.4 6915.7 6263.28 4045.03 11743.7 12657.1 1696.3 2870.67 1304.85 1435.33 913.395 391.455 782.91 5350.8
3-9 0 21138.6 45539.1 17746 16180.2 14744.8 10047.3 17093.5 6393.76 4175.52 2479.21 9264.43 13570.4 1304.85 1435.33 1304.85 1696.3 391.455 1435.33 1043.88 4567.8
3-10 0 17876.5 39275.9 13309.5 11874.1 11352.2 8742.49 11874.1 5349.88 3653.58 1435.33 6915.7 9264.43 913.395 1043.88 1304.85 260.97 1043.88 391.455 521.94 4698.01
4-1 0 378027 799412 308210 265014 260447 174066 241527 97080.5 94862.2 45408.7 133225 193639 22573.9 31055.4 21791 18006.9 13700.9 12657.1 15136.3 63816.9
4-2 0 440406 901854 353624 298553 293855 209428 283545 106867 93557.4 51932.9 155537 202903 27923.8 32229.7 19703.2 19181.3 17093.5 14614.3 15266.8 76343.6
4-3 0 256532 538542 196901 178894 174719 115348 165846 67852 51932.9 32490.7 94209.8 119524 17485 23617.8 12265.6 11091.2 9916.86 10047.3 8612 43066.2
4-4 0 167151 338616 129963 114304 121220 81422.3 101517 42668.5 34839.4 21660.5 60544.8 80900.4 11743.7 14092.4 7698.61 8090.06 5610.85 5610.85 8612 27144.7
4-5 0 117045 246616 97341.4 70461.7 78682.2 53237.7 70200.7 31055.4 26879.9 12657.1 42016.1 56499.8 6002.31 8612 5349.88 4566.97 4306 4306 5349.88 19315
4-6 0 54281.6 112478 45017.2 36274.8 42016.1 26879.9 35883.3 13048.5 11613.2 7046.18 17093.5 24661.6 3262.12 4827.94 4175.52 2218.24 2087.76 2218.24 2087.76 11484.6
4-7 0 43059.9 80769.9 31185.9 23617.8 26749.4 18006.9 24400.7 9003.46 7829.09 3001.15 13440 18659.4 2870.67 4045.03 2218.24 1565.82 1696.3 1174.36 1043.88 6394.68
4-8 0 27271.3 61327.8 21921.5 18006.9 20486.1 12657.1 18528.9 6524.25 5349.88 3653.58 9916.86 15005.8 913.395 2479.21 913.395 1304.85 1435.33 521.94 652.425 4959.25
4-9 0 21269 45669.6 19311.8 14483.8 14614.3 11743.7 14092.4 6915.7 4958.43 1957.27 9655.89 10308.3 1043.88 2087.76 652.425 521.94 1043.88 652.425 652.425 3915.37
4-10 0 17746 39797.8 13570.4 13309.5 13179 7829.09 12004.6 5871.82 4175.52 2218.24 5610.85 12004.6 913.395 913.395 652.425 1043.88 913.395 782.91 782.91 2870.94
5-1 0 443538 889326 365630 303773 295290 219866 273366 113391 98907.2 49584.2 156581 215299 21660.5 35752.8 23226.3 22312.9 15005.8 15397.2 19181.3 76998.1
5-2 0 330134 676481 271017 223520 220258 154624 205122 86250.3 72418.9 38362.5 114174 159322 17485 24661.6 16441.1 13048.5 12787.5 9916.86 12135.1 54941.1
5-3 0 275585 562293 216474 185940 185157 130615 163758 68895.8 57543.7 34578.5 103344 134008 15658.2 26618.9 12135.1 13700.9 12004.6 10047.3 9655.89 50374.2
5-4 0 171326 341226 139618 112869 106475 80769.9 107258 42146.5 35230.9 18920.3 64850.8 82988.2 12004.6 13831.4 8220.55 6263.28 6654.73 5219.4 7437.64 31451.1
5-5 0 109216 230827 92513.5 77899.3 73332.3 53237.7 66155.7 31838.3 24922.6 13570.4 39536.9 52846.3 5871.82 9786.37 4175.52 6132.79 4436.49 3131.64 2740.18 19445.6
5-6 0 54281.6 115740 42668.5 35883.3 37188.1 23878.7 33534.6 12526.6 10960.7 7959.58 21921.5 29098.1 3523.09 3784.06 2479.21 1957.27 2087.76 2087.76 2479.21 7569.32
5-7 0 39275.9 83379.6 28967.6 25314.1 28837.1 17224 25053.1 9655.89 8351.03 4175.52 13048.5 18398.4 1826.79 1957.27 1957.27 1957.27 1435.33 1043.88 1435.33 5611.68
5-8 0 28706.7 61588.7 22834.9 19964.2 21269 12526.6 17093.5 7176.67 8220.55 3001.15 10699.8 16180.2 1304.85 3001.15 1696.3 2087.76 1043.88 1826.79 1174.36 6133.89
5-9 0 22704.4 49975.6 19442.3 15397.2 15788.7 12004.6 15397.2 6915.7 5741.34 2479.21 7829.09 11613.2 1043.88 2740.18 1435.33 1043.88 1043.88 652.425 782.91 4307.1
5-10 0 17485 37318.6 14875.3 10699.8 13179 10177.8 12004.6 3262.12 4827.94 1957.27 7568.12 9264.43 1174.36 2348.73 521.94 1043.88 521.94 652.425 391.455 3915.1
6-1 0 260577 540891 205382 169760 177850 121351 167673 65372.8 56369.3 27662.8 88077 122525 13179 21530 11743.7 12135.1 10569.3 10177.8 8481.52 43588.7
6-2 0 233045 482036 177328 147186 150710 103735 137139 62893.6 50236.6 28184.7 77638.3 113000 12265.6 17615.5 12004.6 10047.3 8612 8742.49 7307.15 42544.6
6-3 0 248442 505004 184114 159974 161409 117958 154363 57543.7 55716.9 28184.7 80117.5 113130 14353.4 19311.8 12004.6 10047.3 9133.95 8872.98 8351.03 38628.8
6-4 0 170674 333918 127222 108041 107519 78682.2 111042 39275.9 37840.6 18137.4 59109.5 80378.5 10438.8 15658.2 7959.58 8481.52 6263.28 6132.79 5610.85 29232.4
6-5 0 103996 208123 89642.9 66547.1 66416.6 47626.9 66808.1 29750.5 23095.8 9394.92 36013.8 53368.2 5349.88 9394.92 5088.91 4958.43 3392.61 2609.7 3653.58 18401.1
6-6 0 48670.8 101125 43320.9 34056.5 31707.8 26357.9 35100.4 12004.6 10308.3 6524.25 18398.4 28837.1 3001.15 4045.03 3523.09 1565.82 2348.73 1826.79 2609.7 7830.2
6-7 0 37449.1 79073.6 29359.1 26749.4 28315.2 18789.8 23878.7 9786.37 8351.03 6132.79 13831.4 18006.9 2740.18 3131.64 2740.18 1174.36 1304.85 1696.3 1696.3 6655.65
6-8 0 32360.2 62632.6 24792.1 22965.3 19964.2 13048.5 20616.6 9264.43 6785.21 4827.94 10830.3 15788.7 1826.79 3131.64 1826.79 1565.82 1174.36 1565.82 1826.79 5742.53
6-9 0 27010.4 53107.2 20355.7 18789.8 18006.9 12004.6 16702.1 6002.31 5741.34 3392.61 8351.03 13440 2218.24 1304.85 1043.88 913.395 1174.36 782.91 1826.79 4306.55
6-10 0 20355.7 39797.8 17876.5 14092.4 13048.5 8220.55 12526.6 4827.94 5219.4 1304.85 6915.7 9786.37 1174.36 1565.82 913.395 652.425 782.91 1174.36 1565.82 3915.47
7-1 0 260186 500175 198467 162062 158278 112217 146795 61197.3 50628 28576.2 83771.1 119132 14222.9 16310.6 12135.1 9264.43 9264.43 7046.18 8090.06 39802.8
7-2 0 241918 482036 183983 156320 153319 106736 142880 55847.4 51802.4 29489.6 85206.4 113782 11743.7 18398.4 11352.2 10699.8 7307.15 6915.7 10830.3 39804.4
7-3 0 222606 439754 167020 151623 137400 98907.2 135573 60544.8 49192.7 25705.5 77246.8 100473 12787.5 17485 10699.8 10177.8 6263.28 6393.76 6524.25 36932.1
7-4 0 152014 301685 119132 108694 106997 70070.2 93557.4 34578.5 31577.3 18659.4 49584.2 75420.1 9394.92 12396.1 7698.61 6263.28 5219.4 5219.4 4958.43 21924.9
7-5 0 107780 211254 84423.5 68243.4 71766.5 49584.2 63285 27010.4 22704.4 10177.8 31577.3 51932.9 7437.64 9133.95 5219.4 6393.76 3392.61 3001.15 4175.52 20489.4
7-6 0 50497.5 105040 38362.5 33534.6 34839.4 21791 30794.4 13440 12526.6 8220.55 17876.5 24270.2 2740.18 3914.55 1957.27 2087.76 2740.18 913.395 1565.82 6133.71
7-7 0 37318.6 78421.2 27793.3 25575 24661.6 16571.6 25183.6 10699.8 8351.03 3653.58 13048.5 16049.7 2218.24 2218.24 1957.27 1304.85 1435.33 782.91 1696.3 6916.25
7-8 0 28184.7 58848.5 22573.9 18528.9 23748.2 13048.5 18006.9 8220.55 5219.4 4045.03 9264.43 13440 1435.33 2479.21 1565.82 2087.76 652.425 1174.36 1304.85 4828.77
7-9 0 26879.9 48931.7 19311.8 14744.8 15005.8 12004.6 14483.8 7176.67 6132.79 2479.21 6915.7 12135.1 1304.85 1957.27 1304.85 913.395 913.395 521.94 1174.36 5350.62
7-10 0 22965.3 43973.3 16180.2 13048.5 12265.6 8090.06 13570.4 5088.91 4827.94 3001.15 9264.43 10047.3 782.91 1565.82 1304.85 521.94 782.91 391.455 1174.36 3654.04
8-1 0 438449 879278 348404 291897 292158 200816 281327 112869 92905 55586.4 148752 213212 25053.1 34708.9 17485 24009.2 14092.4 13179 15136.3 69688.8
8-2 0 208514 446670 166368 141576 142489 99820.6 139096 54934 43712.4 27271.3 72810.4 101125 11221.7 18920.3 11091.2 8481.52 8351.03 6263.28 8090.06 35366.1
8-3 0 163628 348534 137009 119002 115609 74767.6 102169 41102.7 38362.5 19050.8 57674.2 82074.8 10438.8 13961.9 7698.61 6654.73 5741.34 5871.82 8612 30407.6
8-4 0 173153 331961 136487 104388 109216 79726 97732.9 42146.5 32882.2 21530 60544.8 80117.5 9655.89 12787.5 5610.85 7307.15 7698.61 6785.21 7829.09 28710.4
8-5 0 115087 236046 87294.1 76985.9 72418.9 52193.8 65242.3 28706.7 25966.5 14222.9 40972.2 61849.7 6002.31 7959.58 6002.31 5088.91 4175.52 4827.94 6002.31 22317.1
8-6 0 62371.6 119524 52976.8 42277 40580.7 24661.6 35883.3 15397.2 11221.7 5741.34 20355.7 28445.7 3001.15 5349.88 2218.24 2087.76 2087.76 2348.73 1565.82 8744.14
8-7 0 41755.1 88599 31577.3 25836 30142 20094.7 28576.2 10699.8 9525.4 4436.49 18006.9 20225.2 2479.21 2479.21 2087.76 1957.27 1565.82 913.395 2609.7 6916.62
8-8 0 35361.4 72549.4 27532.3 26097 21660.5 14222.9 22312.9 10438.8 9264.43 3653.58 11613.2 16180.2 2479.21 3131.64 1565.82 1957.27 1043.88 1043.88 1043.88 5872.74
8-9 0 26357.9 56891.3 25444.5 15788.7 16832.6 13570.4 16571.6 6915.7 5871.82 4045.03 8872.98 11221.7 2218.24 3523.09 782.91 1304.85 1565.82 913.395 1696.3 5220.22
8-10 0 21660.5 45930.6 15658.2 16049.7 13179 10308.3 15788.7 4827.94 5480.37 1435.33 7176.67 12396.1 1565.82 2218.24 782.91 1174.36 391.455 391.455 913.395 4698.19
9-1 0 662778 1.3851e+006 538020 456588 450585 292941 404780 168847 147447 76333.5 228348 312647 36535.7 52715.8 27923.8 27532.3 25053.1 24270.2 26488.4 108840
9-2 0 390033 774095 287460 254706 253401 178764 237873 96167.1 84554 41624.6 132572 177067 19442.3 30272.5 20225.2 14875.3 10960.7 13831.4 14614.3 61989.7
9-3 0 207340 436622 170543 139488 142880 98776.8 129963 53237.7 49062.2 25705.5 75942 102300 9133.95 20877.6 11352.2 9264.43 6785.21 8351.03 8742.49 35365.6
9-4 0 157103 310037 118480 99298.7 100734 74898.1 95123.2 39275.9 31577.3 17093.5 56238.9 70592.1 7698.61 11091.2 6263.28 5741.34 4306 4566.97 5088.91 27666.1
9-5 0 134399 298161 110259 90034.3 94862.2 70722.6 88338 33404.1 30794.4 18137.4 49845.1 68112.9 7959.58 13570.4 6132.79 5871.82 4306 5610.85 5480.37 28057.7
9-6 0 82727.2 160104 66677.6 51410.9 57152.2 37971 47496.4 21530 14092.4 9264.43 28315.2 36927.2 5480.37 6263.28 4175.52 3523.09 4045.03 2479.21 2218.24 11484.1
9-7 0 62763.1 119132 45539.1 34708.9 40711.2 26488.4 37318.6 16571.6 12396.1 6263.28 20747.1 26227.5 2740.18 3914.55 2740.18 3784.06 1565.82 1957.27 1696.3 8222.02
9-8 0 45669.6 93948.8 38362.5 28576.2 30011.5 21399.5 26097 10438.8 8481.52 5088.91 14875.3 21269 1957.27 3001.15 1957.27 1957.27 1043.88 1957.27 1304.85 7960.77
9-9 0 38884.4 74245.7 28315.2 24792.1 25575 17746 25966.5 8612 8090.06 4566.97 10308.3 14614.3 2609.7 2218.24 1435.33 2087.76 2087.76 913.395 1174.36 5741.98
9-10 0 26879.9 58848.5 24792.1 20616.6 20355.7 13570.4 22965.3 8090.06 6785.21 2740.18 11613.2 12657.1 1435.33 3392.61 1043.88 913.395 521.94 1304.85 913.395 5611.77
10-1 0 914904 1.89196e+006 720068 606011 608490 429966 562685 232132 204600 104518 318911 455153 49584.2 70200.7 40058.8 40580.7 34187 30403 31577.3 161169
10-2 0 399168 810765 314343 265797 270626 185810 245963 102561 84814.9 44625.8 138705 189724 25444.5 30794.4 18920.3 18006.9 12265.6 14483.8 18006.9 75561.1
10-3 0 440667 896373 357408 299727 283545 198728 264362 120437 93818.4 46583 154102 201337 23487.3 33534.6 22052 20225.2 14092.4 15788.7 19050.8 75563.8
10-4 0 155016 308210 109998 97211 107389 67852 91208.7 37840.6 27793.3 14875.3 52976.8 70853.1 9394.92 8742.49 6263.28 6002.31 4436.49 3262.12 5610.85 25317.8
10-5 0 103474 209688 81161.4 70200.7 69548.3 48279.3 62241.1 25444.5 20355.7 11743.7 38754 51280.5 4827.94 8481.52 5088.91 4045.03 3914.55 3523.09 4958.43 17748.8
10-6 0 50628 99429.2 40841.7 35361.4 31446.8 25705.5 34448 13961.9 10960.7 6002.31 16832.6 24400.7 3262.12 3784.06 3262.12 1565.82 2087.76 1565.82 2087.76 8743.59
10-7 0 39275.9 78290.7 30533.4 26357.9 24922.6 17746 25705.5 11874.1 9394.92 3914.55 14744.8 20616.6 2479.21 3262.12 1565.82 2087.76 652.425 1696.3 913.395 6394.59
10-8 0 30403 66025.2 26357.9 20616.6 21008.1 15136.3 20877.6 6654.73 5741.34 4306 11091.2 17224 913.395 2609.7 1304.85 1043.88 782.91 1043.88 782.91 5481.01
10-9 0 24792.1 54673 18528.9 16832.6 15136.3 11221.7 17354.5 5219.4 6263.28 3001.15 8090.06 12004.6 1174.36 1043.88 521.94 1304.85 782.91 1043.88 782.91 5089.19
10-10 0 23487.3 44234.3 15005.8 12526.6 16441.1 9525.4 12265.6 5088.91 3131.64 4045.03 7437.64 9655.89 1565.82 1826.79 1043.88 1565.82 652.425 652.425 652.425 3262.86
*end

*numeric_layer[Summer_total_biomass_by_cell]
year: 2017
time_step: Summer
values {m}
3954.66 3220.26 2267.51 539.932 467.477 209.977 153.069 124.087 103.449 92.7812 
