IBM
Call: ibm -r 
Seed: 123
Date: Thu Oct 31 15:30:36 2019
Version: 2019-10-07 02:58:21 UTC (rev. 2006f9b)
Environment: machine:DESKTOP-D3MBM6L, user:Dell User, os:Windows_NT, pid:12716

*initialisation_partition[init_1]
equilibrium_shortcut: 1949
values {d}
row-col 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
7-6 20060 1 1 18.647 9 2.25112e-005 130.577 0 0 0.150015 103.151 0.156339 4.79e-009 2.89 0 1 2.6737 18.5041 10-2
8-6 16961 9 9 75.026 37 0.00125805 130.577 0 1 0.149981 100.713 0.154474 4.79e-009 2.89 0 1 2.79337 18.5921 8-2
1-4 6018 0 0 5.83595 2 7.84149e-007 130.485 0 0 0.149981 108.003 0.169199 4.79e-009 2.89 0 1 2.08216 18.3853 4-1
4-7 19855 7 7 69.3502 34 0.00100222 130.577 0 1 0.149994 106.062 0.152484 4.79e-009 2.89 0 1 2.35 18.6325 3-1
7-8 5861 5 5 57.4947 28 0.000582989 130.577 0 1 0.149978 99.7366 0.170776 4.79e-009 2.89 0 1 2.68347 18.7702 7-1
7-6 16670 8 8 75.4317 37 0.00127781 130.577 0 1 0.15002 109.738 0.146803 4.79e-009 2.89 0 1 2.6484 18.518 4-2
10-2 3010 4 4 49.0947 24 0.000369338 130.577 0 1 0.150037 99.1793 0.166797 4.79e-009 2.89 0 1 2.92204 18.1954 3-2
6-8 17272 9 9 77.2633 38 0.00136955 130.577 0 1 0.15 103.509 0.155178 4.79e-009 2.89 0 1 2.59658 18.7009 6-1
2-8 8533 0 0 5.51347 2 6.65357e-007 130.485 0 0 0.150026 99.7795 0.173423 4.79e-009 2.89 0 1 2.15563 18.7549 5-2
3-7 21266 7 7 66.2076 33 0.000876515 130.577 0 0 0.149998 97.3587 0.164498 4.79e-009 2.89 0 1 2.26307 18.6211 1-2
4-8 6691 4 4 58.1243 29 0.000601631 130.577 0 1 0.150005 115.345 0.171431 4.79e-009 2.89 0 1 2.31398 18.7791 1-2
9-9 1839 0 0 6.06944 3 8.78285e-007 130.485 0 0 0.15001 111.391 0.170762 4.79e-009 2.89 0 1 2.85297 18.8063 5-1
7-5 10526 3 3 36.2456 18 0.000153668 130.577 0 0 0.150009 98.301 0.144669 4.79e-009 2.89 0 1 2.63714 18.4695 4-3
4-6 10851 5 5 62.761 31 0.000751034 130.577 0 1 0.150002 112.992 0.160551 4.79e-009 2.89 0 1 2.33625 18.514 7-3
9-3 142 8 8 73.2043 36 0.00117178 130.577 0 1 0.149997 100.877 0.164341 4.79e-009 2.89 0 1 2.86829 18.2344 1-1
8-7 9457 2 2 31.6623 15 0.000103968 130.577 0 0 0.150001 111.092 0.150756 4.79e-009 2.89 0 1 2.79754 18.6552 6-1
6-2 2022 5 5 56.1393 28 0.000544149 130.577 0 1 0.149997 105.097 0.150755 4.79e-009 2.89 0 1 2.58955 18.1662 7-1
8-2 429 0 0 5.45645 2 6.45664e-007 130.485 0 0 0.150003 107.979 0.157195 4.79e-009 2.89 0 1 2.75947 18.1161 9-2
8-5 7091 8 8 80.2688 40 0.00152924 130.577 0 1 0.150024 107.353 0.175697 4.79e-009 2.89 0 1 2.76217 18.4904 7-3
10-6 984 2 2 28.0528 14 7.32799e-005 130.577 0 0 0.150018 92.5656 0.162971 4.79e-009 2.89 0 1 2.90701 18.55 8-1
10-6 14267 6 6 62.8757 31 0.000755007 130.577 0 1 0.150001 98.6437 0.169834 4.79e-009 2.89 0 1 2.95769 18.5131 5-1
4-7 18431 0 0 5.4052 2 6.28291e-007 130.485 0 0 0.150007 103.357 0.163221 4.79e-009 2.89 0 1 2.37801 18.6503 6-3
5-6 18772 13 13 81.6619 40 0.00160721 130.577 0 1 0.149987 93.0875 0.166845 4.79e-009 2.89 0 1 2.41233 18.526 2-4
8-9 10535 15 15 83.5013 41 0.00171407 130.577 0 1 0.149987 92.5881 0.16019 4.79e-009 2.89 0 1 2.70576 18.8064 1-3
4-5 6938 1 1 18.2487 9 2.11492e-005 130.577 0 0 0.149995 99.6436 0.158747 4.79e-009 2.89 0 1 2.34172 18.4227 9-1
7-8 10674 2 2 31.9018 15 0.000106258 130.577 0 0 0.14999 103.557 0.166433 4.79e-009 2.89 0 1 2.64435 18.7144 5-2
7-5 15057 3 3 35.2125 17 0.000141348 130.577 0 1 0.15002 89.4291 0.158166 4.79e-009 2.89 0 1 2.6455 18.4479 9-4
10-6 13988 0 0 4.49778 2 3.69403e-007 130.485 0 0 0.150015 91.3366 0.152821 4.79e-009 2.89 0 1 2.90927 18.5814 7-3
4-7 7650 3 3 39.5211 19 0.00019732 130.577 0 1 0.149993 100.366 0.158177 4.79e-009 2.89 0 1 2.3444 18.6589 5-3
5-6 12316 20 20 101.912 50 0.00304862 130.577 0 1 0.150004 103.91 0.165408 4.79e-009 2.89 0 1 2.41007 18.555 8-1
6-5 8453 7 7 74.0841 37 0.00121295 130.577 0 1 0.150002 111.161 0.158134 4.79e-009 2.89 0 1 2.56954 18.4788 2-2
1-4 6752 20 20 101.256 50 0.0029923 130.577 0 1 0.14999 101.87 0.162475 4.79e-009 2.89 0 1 2.07557 18.3356 6-1
5-9 9508 1 1 18.9767 9 2.36808e-005 130.577 0 0 0.149993 100.15 0.165263 4.79e-009 2.89 0 1 2.43215 18.8463 8-3
9-6 9389 4 4 43.3147 21 0.000257165 130.577 0 0 0.150003 92.1779 0.154248 4.79e-009 2.89 0 1 2.86683 18.5333 5-1
5-8 6384 2 2 28.6486 14 7.78688e-005 130.577 0 0 0.149977 102.501 0.147108 4.79e-009 2.89 0 1 2.48543 18.7714 4-3
2-3 78 3 3 39.2175 19 0.000192972 130.577 0 0 0.149997 99.7932 0.157746 4.79e-009 2.89 0 1 2.15115 18.2904 8-4
8-7 3326 2 2 30.9638 15 9.74778e-005 130.577 0 0 0.150016 104.14 0.159047 4.79e-009 2.89 0 1 2.70529 18.6108 3-1
9-5 8888 7 7 66.4315 33 0.000885108 130.577 0 1 0.15 96.8327 0.16741 4.79e-009 2.89 0 1 2.81956 18.4726 5-2
6-10 13545 5 5 54.1883 27 0.000491273 130.577 0 1 0.149974 100.36 0.15336 4.79e-009 2.89 0 1 2.54212 18.955 7-2
1-5 6764 20 20 100.876 50 0.00295997 130.577 0 1 0.150004 102.164 0.170008 4.79e-009 2.89 0 1 2.09195 18.4052 2-2
10-6 19922 0 0 4.78361 2 4.41399e-007 130.485 0 0 0.149994 97.8223 0.15166 4.79e-009 2.89 0 1 2.96838 18.5596 9-3
8-8 2403 2 2 29.0077 14 8.0723e-005 130.577 0 0 0.150012 94.2208 0.166299 4.79e-009 2.89 0 1 2.76959 18.7576 3-4
10-8 15213 7 7 67.6682 33 0.000933571 130.577 0 1 0.150012 101.684 0.157683 4.79e-009 2.89 0 1 2.97742 18.7821 7-2
4-10 17467 9 9 74.9657 37 0.00125513 130.577 0 1 0.15001 102.931 0.14693 4.79e-009 2.89 0 1 2.39862 18.95 9-4
3-5 2595 5 5 57.8934 28 0.000594748 130.577 0 1 0.150011 105.23 0.158068 4.79e-009 2.89 0 1 2.29557 18.4878 3-4
9-10 5519 4 4 46.6146 23 0.000317954 130.577 0 0 0.149983 97.5349 0.15818 4.79e-009 2.89 0 1 2.85255 18.9721 5-3
5-7 21172 1 1 18.9369 9 2.35372e-005 130.577 0 1 0.150002 97.4715 0.170246 4.79e-009 2.89 0 1 2.45346 18.6592 1-3
7-6 4459 0 0 5.38157 2 6.20388e-007 130.485 0 0 0.149995 106.27 0.157564 4.79e-009 2.89 0 1 2.66042 18.553 1-4
6-8 7266 12 12 92.6453 46 0.00231449 130.577 0 1 0.150023 108.843 0.163602 4.79e-009 2.89 0 1 2.50523 18.73 10-3
9-3 3291 3 3 39.7472 19 0.000200601 130.577 0 0 0.150002 96.8132 0.167628 4.79e-009 2.89 0 1 2.85 18.249 1-3
6-5 1004 0 0 5.07083 2 5.22412e-007 130.485 0 0 0.14999 99.3632 0.158902 4.79e-009 2.89 0 1 2.53856 18.4583 2-2
4-4 4673 0 0 5.59266 2 6.93349e-007 130.485 0 0 0.150009 102.755 0.170553 4.79e-009 2.89 0 1 2.32566 18.3914 1-2
5-9 6073 2 2 31.8148 15 0.000105423 130.577 0 0 0.150003 102.886 0.167243 4.79e-009 2.89 0 1 2.40378 18.8535 7-2
10-5 6256 6 6 61.5322 30 0.00070932 130.577 0 1 0.14998 102.647 0.152196 4.79e-009 2.89 0 1 2.94869 18.4025 8-2
4-5 4067 7 7 65.7045 32 0.000857403 130.577 0 1 0.149992 96.1154 0.166218 4.79e-009 2.89 0 1 2.3467 18.4451 5-2
3-7 20603 3 3 42.962 21 0.000251159 130.577 0 0 0.150017 104.386 0.168208 4.79e-009 2.89 0 1 2.20886 18.6045 6-3
10-9 716 3 3 45.9307 22 0.000304658 130.577 0 1 0.14999 114.585 0.16212 4.79e-009 2.89 0 1 2.90441 18.8359 2-1
9-6 14338 0 0 4.76537 2 4.3655e-007 130.485 0 0 0.150003 100.09 0.147307 4.79e-009 2.89 0 1 2.84771 18.5843 7-4
9-5 6158 4 4 49.8427 24 0.000385837 130.577 0 1 0.15001 102.734 0.161789 4.79e-009 2.89 0 1 2.87914 18.4153 8-4
8-4 3494 9 9 88.5348 44 0.00202999 130.577 0 1 0.150028 115.388 0.165491 4.79e-009 2.89 0 1 2.79871 18.3196 8-4
4-10 5075 4 4 55.7287 27 0.000532725 130.577 0 1 0.150004 109.374 0.174399 4.79e-009 2.89 0 1 2.37119 18.946 3-4
1-5 5571 10 10 75.8853 37 0.00130014 130.577 0 1 0.149999 94.678 0.165836 4.79e-009 2.89 0 1 2.02245 18.4081 4-1
10-5 7855 1 1 18.7519 9 2.28789e-005 130.577 0 1 0.150022 100.695 0.161905 4.79e-009 2.89 0 1 2.90343 18.4717 5-3
2-7 8042 5 5 55.4287 27 0.000524481 130.577 0 0 0.150031 101.074 0.157248 4.79e-009 2.89 0 1 2.17587 18.6926 1-4
8-6 19649 20 20 100.412 50 0.0029208 130.577 0 1 0.15001 100.666 0.170328 4.79e-009 2.89 0 1 2.78945 18.5502 8-2
4-9 19158 8 8 66.9003 33 0.000903282 130.577 0 1 0.150007 98.816 0.142462 4.79e-009 2.89 0 1 2.37526 18.896 6-1
1-8 3381 1 1 18.9808 9 2.36955e-005 130.577 0 0 0.14997 102.298 0.161208 4.79e-009 2.89 0 1 2.03172 18.7909 7-2
2-10 13548 4 4 48.8396 24 0.000363821 130.577 0 0 0.150014 98.7022 0.166699 4.79e-009 2.89 0 1 2.13092 18.95 4-1
4-7 338 7 7 67.8685 33 0.000941581 130.577 0 1 0.150001 103.056 0.154562 4.79e-009 2.89 0 1 2.35881 18.6235 3-3
6-9 14248 4 4 44.8225 22 0.000283895 130.577 0 1 0.149996 98.1602 0.147894 4.79e-009 2.89 0 1 2.55909 18.8601 7-3
9-3 954 2 2 32.8428 16 0.00011557 130.577 0 0 0.149992 105.968 0.167736 4.79e-009 2.89 0 1 2.89233 18.2368 7-3
7-9 4139 20 20 98.6299 49 0.00277345 130.577 0 1 0.150001 103.748 0.156422 4.79e-009 2.89 0 1 2.62173 18.8191 2-2
1-4 777 20 20 98.5378 49 0.00276597 130.577 0 1 0.149993 101.907 0.169733 4.79e-009 2.89 0 1 2.05 18.3755 1-4
3-7 9445 10 10 75.7292 37 0.00129243 130.577 0 1 0.149992 95.8569 0.159713 4.79e-009 2.89 0 1 2.25251 18.6012 3-4
5-6 5251 4 4 47.1557 23 0.000328738 130.577 0 0 0.150008 95.9844 0.164889 4.79e-009 2.89 0 1 2.4227 18.5707 6-3
5-7 7486 2 2 32.4171 16 0.000111294 130.577 0 0 0.150001 102.148 0.172956 4.79e-009 2.89 0 1 2.42855 18.6756 10-2
7-5 11515 20 20 105.764 52 0.00339372 130.577 0 1 0.149995 109.435 0.168972 4.79e-009 2.89 0 1 2.6287 18.4183 5-1
8-7 10703 8 8 72.3957 36 0.00113477 130.577 0 1 0.150007 99.4263 0.165557 4.79e-009 2.89 0 1 2.77766 18.6349 5-3
8-10 2852 2 2 30.0658 15 8.95294e-005 130.577 0 0 0.150015 102.884 0.155591 4.79e-009 2.89 0 1 2.74046 18.9882 5-2
5-9 3883 9 9 74.2105 37 0.00121893 130.577 0 1 0.149992 97.6066 0.16193 4.79e-009 2.89 0 1 2.43229 18.8521 2-2
6-9 15679 10 10 81.4742 40 0.00159655 130.577 0 1 0.149991 105.036 0.152557 4.79e-009 2.89 0 1 2.53614 18.8571 1-3
8-6 11792 7 7 65.7855 32 0.000860461 130.577 0 1 0.150004 100.136 0.153853 4.79e-009 2.89 0 1 2.76756 18.5348 3-1
6-7 3114 9 9 79.2954 39 0.00147626 130.577 0 1 0.150019 102.215 0.169988 4.79e-009 2.89 0 1 2.56581 18.6345 1-3
7-10 3885 8 8 72.2055 36 0.00112617 130.577 0 1 0.150001 101.643 0.157031 4.79e-009 2.89 0 1 2.69893 18.9383 9-1
10-7 13646 2 2 32.7776 16 0.000114909 130.577 0 0 0.149996 109.951 0.15958 4.79e-009 2.89 0 1 2.98981 18.6903 5-2
3-10 2713 1 1 19.5053 9 2.56376e-005 130.577 0 1 0.149972 104.571 0.162216 4.79e-009 2.89 0 1 2.20122 18.9746 5-4
1-5 2877 7 7 67.8625 33 0.000941337 130.577 0 1 0.150003 101.987 0.15765 4.79e-009 2.89 0 1 2.07771 18.4794 5-2
7-7 966 3 3 40.4652 20 0.000211252 130.577 0 0 0.150018 103.001 0.157677 4.79e-009 2.89 0 1 2.60741 18.6859 3-4
8-6 9451 5 5 51.5742 25 0.000425859 130.577 0 1 0.150007 95.2593 0.15403 4.79e-009 2.89 0 1 2.75635 18.5849 8-2
3-7 965 11 11 81.7275 40 0.00161094 130.577 0 1 0.150014 100.77 0.155225 4.79e-009 2.89 0 1 2.23416 18.6121 3-1
8-9 4796 18 18 98.5825 49 0.0027696 130.577 0 1 0.149998 104.547 0.165641 4.79e-009 2.89 0 1 2.70234 18.8511 1-4
2-5 1826 4 4 45.7586 22 0.000301371 130.577 0 0 0.15 96.2681 0.156896 4.79e-009 2.89 0 1 2.15 18.4153 6-3
4-2 47 7 7 66.3668 33 0.000882619 130.577 0 1 0.150007 98.2474 0.162342 4.79e-009 2.89 0 1 2.36745 18.1159 10-3
9-3 7320 1 1 15.8136 7 1.3981e-005 130.577 0 0 0.149996 92.7055 0.146089 4.79e-009 2.89 0 1 2.80787 18.2606 3-1
5-7 23163 2 2 32.3196 16 0.00011033 130.577 0 1 0.150004 107.779 0.160782 4.79e-009 2.89 0 1 2.44997 18.6863 6-2
7-7 8154 3 3 40.9987 20 0.000219402 130.577 0 0 0.149976 104.056 0.158309 4.79e-009 2.89 0 1 2.68624 18.6262 1-4
7-6 1712 9 9 71.1687 35 0.00108007 130.577 0 1 0.15002 95.5772 0.154321 4.79e-009 2.89 0 1 2.68818 18.5063 9-1
1-5 10298 9 9 82.3156 41 0.00164467 130.577 0 1 0.14999 103.541 0.180899 4.79e-009 2.89 0 1 2.07916 18.4576 2-2
5-9 20654 7 7 72.7056 36 0.00114886 130.577 0 1 0.150001 108.584 0.15957 4.79e-009 2.89 0 1 2.43486 18.8118 3-3
9-8 9358 1 1 19.4618 9 2.54726e-005 130.577 0 0 0.149979 100.184 0.170225 4.79e-009 2.89 0 1 2.82216 18.7783 7-4
9-4 9588 4 4 50.8056 25 0.000407774 130.577 0 0 0.150018 101.384 0.169964 4.79e-009 2.89 0 1 2.81747 18.3932 8-1
10-9 2118 10 10 78.6335 39 0.00144093 130.577 0 1 0.150018 98.5376 0.163928 4.79e-009 2.89 0 1 2.924 18.887 5-3
8-7 187 1 1 17.097 8 1.75176e-005 130.577 0 0 0.149959 103.775 0.14032 4.79e-009 2.89 0 1 2.744 18.6279 8-4
3-9 6632 1 1 18.8459 9 2.32121e-005 130.577 0 0 0.150036 97.739 0.168722 4.79e-009 2.89 0 1 2.25255 18.8148 9-2
9-2 3076 4 4 49.232 24 0.000372333 130.577 0 0 0.149998 100.64 0.163823 4.79e-009 2.89 0 1 2.86224 18.1812 8-2
1-10 7936 6 6 57.3244 28 0.000578012 130.577 0 1 0.149972 93.9723 0.156907 4.79e-009 2.89 0 1 2.01802 18.9118 1-3
1-5 1505 3 3 39.1759 19 0.000192381 130.577 0 0 0.150015 102.369 0.152121 4.79e-009 2.89 0 1 2.05 18.491 9-4
10-5 6124 1 1 19.8826 9 2.70971e-005 130.577 0 0 0.149998 103.012 0.168923 4.79e-009 2.89 0 1 2.9848 18.4083 9-4
3-3 2371 0 0 5.35746 2 6.12387e-007 130.485 0 0 0.149983 101.922 0.164139 4.79e-009 2.89 0 1 2.2424 18.2111 4-2
7-4 1302 12 12 88.4661 44 0.00202545 130.577 0 1 0.149984 103.238 0.167189 4.79e-009 2.89 0 1 2.69847 18.3682 7-3
6-9 11439 5 5 54.5288 27 0.000500247 130.577 0 1 0.14998 106.376 0.141343 4.79e-009 2.89 0 1 2.5373 18.8997 4-2
3-10 8470 10 10 80.0635 40 0.00151796 130.577 0 1 0.149998 102.168 0.156466 4.79e-009 2.89 0 1 2.20739 18.9501 1-3
10-7 17392 1 1 17.4072 8 1.84521e-005 130.577 0 1 0.150003 92.1326 0.164698 4.79e-009 2.89 0 1 2.97264 18.6906 10-3
9-4 1160 1 1 17.0229 8 1.72992e-005 130.577 0 0 0.149984 94.1447 0.156383 4.79e-009 2.89 0 1 2.84916 18.3684 9-1
4-7 13197 1 1 19.2062 9 2.45178e-005 130.577 0 0 0.150006 100.585 0.166776 4.79e-009 2.89 0 1 2.32986 18.6005 8-3
7-7 12477 1 1 18.1176 9 2.07131e-005 130.577 0 1 0.15002 95.6036 0.165288 4.79e-009 2.89 0 1 2.64268 18.6862 3-1
8-10 6516 4 4 53.1153 26 0.000463682 130.577 0 1 0.150006 103.203 0.177157 4.79e-009 2.89 0 1 2.71931 18.9182 8-3
8-8 3498 7 7 66.456 33 0.000886054 130.577 0 1 0.150002 102.428 0.150278 4.79e-009 2.89 0 1 2.74166 18.768 7-2
3-5 10180 6 6 62.122 31 0.000729148 130.577 0 1 0.150007 104.961 0.148891 4.79e-009 2.89 0 1 2.29014 18.411 5-2
10-9 12669 9 9 75.4112 37 0.00127681 130.577 0 1 0.149988 101.015 0.155223 4.79e-009 2.89 0 1 2.93582 18.8733 4-3
2-8 1903 16 16 99.3628 49 0.00283343 130.577 0 1 0.149977 106.733 0.17404 4.79e-009 2.89 0 1 2.13009 18.7156 7-4
10-7 5639 6 6 68.5892 34 0.000970765 130.577 0 1 0.149982 110.129 0.162813 4.79e-009 2.89 0 1 2.94554 18.6885 2-1
7-5 3395 20 20 100.503 50 0.00292838 130.577 0 1 0.149973 101.836 0.16211 4.79e-009 2.89 0 1 2.68781 18.4663 6-2
2-9 4202 8 8 75.0911 37 0.00126121 130.577 0 1 0.149996 106.054 0.155952 4.79e-009 2.89 0 1 2.12738 18.8546 5-4
1-10 1126 11 11 83.8593 41 0.00173539 130.577 0 1 0.150006 101.102 0.165384 4.79e-009 2.89 0 1 2.05 18.9441 3-3
3-5 3818 0 0 5.24802 2 5.76929e-007 130.485 0 0 0.150021 107.94 0.150708 4.79e-009 2.89 0 1 2.28407 18.4898 8-3
5-6 11923 5 5 59.9844 29 0.000658972 130.577 0 1 0.150007 105.8 0.166081 4.79e-009 2.89 0 1 2.41607 18.5381 1-1
9-2 3879 7 7 66.8451 33 0.00090113 130.577 0 1 0.149992 98.9653 0.16231 4.79e-009 2.89 0 1 2.85486 18.1204 10-4
3-5 643 18 18 94.0668 47 0.00241861 130.577 0 1 0.150011 99.8624 0.164587 4.79e-009 2.89 0 1 2.2896 18.4613 2-4
8-6 14633 12 12 85.9945 42 0.00186619 130.577 0 1 0.150026 98.6606 0.177152 4.79e-009 2.89 0 1 2.74533 18.5281 2-4
7-7 15932 2 2 29.8775 14 8.79183e-005 130.577 0 0 0.149979 107.417 0.14622 4.79e-009 2.89 0 1 2.69419 18.6243 1-2
1-5 5557 1 1 18.2037 9 2.09991e-005 130.577 0 0 0.149986 94.3671 0.168811 4.79e-009 2.89 0 1 2.09674 18.4318 3-2
2-6 5317 7 7 69.6369 34 0.00101424 130.577 0 1 0.150017 99.5267 0.174259 4.79e-009 2.89 0 1 2.173 18.5036 6-4
8-7 15501 13 13 84.4763 42 0.00177255 130.577 0 1 0.150034 96.3458 0.166531 4.79e-009 2.89 0 1 2.72597 18.6238 10-4
10-8 4974 1 1 20.201 10 2.83701e-005 130.577 0 0 0.149979 102.581 0.173015 4.79e-009 2.89 0 1 2.92483 18.7576 2-2
2-10 7895 6 6 60.3703 30 0.000671298 130.577 0 1 0.150009 101.049 0.151311 4.79e-009 2.89 0 1 2.1822 18.95 10-1
6-6 11487 0 0 5.51723 2 6.66669e-007 130.485 0 0 0.149968 109.161 0.157228 4.79e-009 2.89 0 1 2.52795 18.5068 9-1
5-7 22550 20 20 92.0468 46 0.00227154 130.577 0 1 0.150006 94.3233 0.169508 4.79e-009 2.89 0 1 2.48871 18.6551 3-2
5-10 1443 1 1 18.9772 9 2.36826e-005 130.577 0 0 0.149999 102.61 0.160594 4.79e-009 2.89 0 1 2.45049 18.9619 6-1
10-3 1360 9 9 81.5241 40 0.00159938 130.577 0 1 0.149974 106.291 0.165344 4.79e-009 2.89 0 1 2.99557 18.2603 5-2
8-8 9897 1 1 19.3643 9 2.51057e-005 130.577 0 0 0.149984 104.066 0.161755 4.79e-009 2.89 0 1 2.72728 18.7428 1-1
10-5 3687 8 8 72.6459 36 0.00114614 130.577 0 1 0.150001 103.843 0.152117 4.79e-009 2.89 0 1 2.98815 18.4733 7-4
4-4 2314 0 0 5.36625 2 6.15296e-007 130.485 0 0 0.150011 106.37 0.156912 4.79e-009 2.89 0 1 2.36703 18.3497 5-4
4-5 10909 0 0 5.56856 2 6.8475e-007 130.485 0 0 0.149992 103.418 0.168545 4.79e-009 2.89 0 1 2.30847 18.4703 6-2
9-5 12751 4 4 52.7864 26 0.000455433 130.577 0 0 0.150007 102.249 0.178013 4.79e-009 2.89 0 1 2.89694 18.4556 3-3
3-10 14213 0 0 5.58389 2 6.90212e-007 130.485 0 0 0.149999 100.592 0.174303 4.79e-009 2.89 0 1 2.27616 18.9575 8-1
6-3 3913 8 8 74.2552 37 0.00122106 130.577 0 1 0.15 104.148 0.158242 4.79e-009 2.89 0 1 2.50754 18.2515 4-2
1-4 6666 6 6 59.0623 29 0.00063012 130.577 0 1 0.150021 98.2282 0.152999 4.79e-009 2.89 0 1 2.04559 18.3077 9-1
3-7 20345 15 15 94.0523 47 0.00241754 130.577 0 1 0.150005 104.908 0.156318 4.79e-009 2.89 0 1 2.25504 18.6513 2-1
10-7 14511 2 2 28.7969 14 7.90396e-005 130.577 0 1 0.150005 99.7558 0.153202 4.79e-009 2.89 0 1 2.99262 18.6438 5-4
10-10 2952 5 5 57.534 28 0.00058414 130.577 0 1 0.149974 106.01 0.15463 4.79e-009 2.89 0 1 2.94052 18.9655 2-1
5-8 2879 1 1 20.3563 10 2.90053e-005 130.577 0 0 0.149999 99.6781 0.180727 4.79e-009 2.89 0 1 2.40509 18.75 5-1
10-7 30481 3 3 39.6451 19 0.000199115 130.577 0 1 0.150023 100.724 0.158086 4.79e-009 2.89 0 1 2.90358 18.6861 7-1
5-7 19468 2 2 27.5271 13 6.93818e-005 130.577 0 1 0.149986 97.5177 0.148944 4.79e-009 2.89 0 1 2.49583 18.6846 7-4
7-7 8451 6 6 66.3153 33 0.000880641 130.577 0 1 0.150031 102.746 0.173835 4.79e-009 2.89 0 1 2.67679 18.6337 3-1
9-2 1522 20 20 95.5769 47 0.00253254 130.577 0 1 0.150003 96.2481 0.168267 4.79e-009 2.89 0 1 2.85953 18.1815 7-1
5-10 13021 5 5 56.4735 28 0.000553564 130.577 0 1 0.150004 104.643 0.153243 4.79e-009 2.89 0 1 2.40836 18.9306 1-3
6-8 9212 1 1 19.2601 9 2.47174e-005 130.577 0 0 0.149987 104.021 0.160811 4.79e-009 2.89 0 1 2.58879 18.7225 1-2
*end

*numeric_layer[Winter_total_biomass_by_cell]
year: 1990
time_step: Winter
values {m}
359.469 488.198 653.753 876.976 1122.45 1348.37 1439.63 1335.7 1038.15 1169.1 
436.199 577.016 761.845 996.461 1212.75 1597.45 1869.12 1746.33 1464.57 1562.42 
464.777 619.445 828.992 1105.95 1346.37 1865.6 2288.13 2248.93 1891.76 2027.86 
434.724 632.399 938.045 1302.9 1779.11 2423.32 2773.94 2536.78 2133.78 1992.02 
380.28 603.108 853.225 1192.93 1598.2 2260.78 2560.55 2301.8 2005.29 1854.81 
391.252 585.553 865.988 1216.59 1629.11 2233.24 2467.93 2095.85 1830.33 1772.26 
393.81 590.706 919.711 1285.41 1657.26 2281.68 2439.17 1965.85 1745.52 1744.57 
370.719 584.801 862.198 1201.25 1548.28 2201.24 2156.26 1808.22 1601.75 1610.31 
351.535 529.258 811.909 1152.15 1495.21 2057.37 2156.93 1789.15 1563.63 1529.71 
337.809 545.176 804.523 1160.08 1650.6 2267.93 2532.95 2106.35 1758.79 1636.41 
*end

*summarise_agents[Spring_agents]
year: 1990
time_step: Spring
values {d}
row-col agent_ndx age age_index length length_index weight scalar sex mature M L_inf k a b tag alive lat long birth-row-col
5-3 4175 8 8 81.7055 40 0.00160969 130.577 0 1 0.149987 110.728 0.164212 4.79e-009 2.89 0 1 2.48912 18.2757 4-1
1-3 9912 9 9 73.6754 36 0.00119371 130.577 0 1 0.15 100.761 0.143335 4.79e-009 2.89 0 1 2.05 18.25 2-4
8-3 16262 8 8 65.8724 32 0.000863751 130.577 0 1 0.150007 90.9239 0.157721 4.79e-009 2.89 0 1 2.76573 18.2213 1-4
7-3 1829 0 0 9.29076 4 3.0061e-006 130.485 0 0 0.14999 101.528 0.156324 4.79e-009 2.89 0 1 2.67839 18.2015 7-4
3-5 7778 0 0 9.64968 4 3.35411e-006 130.485 0 0 0.150042 104.642 0.157673 4.79e-009 2.89 0 1 2.22664 18.4754 5-4
2-5 682 18 18 87.9349 43 0.0019905 130.577 0 1 0.149974 94.2855 0.152815 4.79e-009 2.89 0 1 2.14026 18.4354 8-1
10-1 31560 1 1 23.0393 11 4.14833e-005 130.577 0 0 0.150011 93.9958 0.182028 4.79e-009 2.89 0 1 2.90188 18.05 2-4
3-1 21347 9 9 79.0511 39 0.00146315 130.577 0 1 0.149999 100.213 0.171396 4.79e-009 2.89 0 1 2.22494 18.05 8-2
7-5 7149 7 7 63.6845 31 0.000783417 130.577 0 1 0.150004 97.4351 0.146055 4.79e-009 2.89 0 1 2.62049 18.45 5-3
7-1 17904 16 16 97.7014 48 0.00269867 130.577 0 1 0.14998 106.56 0.158123 4.79e-009 2.89 0 1 2.64591 18.0886 4-2
9-5 3256 1 1 22.7815 11 4.01556e-005 130.577 0 0 0.149977 104.475 0.157828 4.79e-009 2.89 0 1 2.8037 18.4688 9-2
4-1 18585 13 13 96.2838 48 0.00258705 130.577 0 1 0.149989 110.752 0.157807 4.79e-009 2.89 0 1 2.35526 18.05 10-3
1-1 5596 2 2 33.1381 16 0.000118599 130.577 0 0 0.149989 100.529 0.159875 4.79e-009 2.89 0 1 2.05 18.05 3-1
10-1 5406 0 0 8.89999 4 2.65504e-006 130.485 0 0 0.150021 94.2664 0.161877 4.79e-009 2.89 0 1 2.99947 18.0953 5-1
8-1 6292 7 7 67.872 33 0.00094172 130.577 0 1 0.150013 102.4 0.149978 4.79e-009 2.89 0 1 2.76441 18.05 2-3
9-2 1849 4 4 52.239 26 0.000441917 130.577 0 0 0.149981 105.791 0.1548 4.79e-009 2.89 0 1 2.80858 18.1323 8-3
